Label	comment
0	 That does sound kinda cool. Would you like them to put Hellboy into Buffy continuity and transform Dark Horse into a big publisher like Marvel, with a huge Buffy universe, or would you rather Mutant Enemy became the publisher (hah) or would you rather Buffy didn't stretch out in the way DC and Marvel have done?~ 
0	Subscript text Small Text
0	:I once again urge you to please read the above links that I sent (especially Writing better articles) since you may not be that familiar with editing; it'll help you. I've waited for your response and I'm assuming we're clear on this now, will undo your spacing. Good day,  
0	:::: Thanks THOTH, I see the light now
0	::Haha, can't be bad as the Hamilton Accies site! Thanks though, I've added the info back with the ref.
0	   Commas   There are too many commas in the title. Doesn't need to be one before the "and" in this instance, so I'll move it. Any objections and just move it back. '''' 
0	  :I was typing the response when you visited the talk page.  It is the nature of Wikipedia to make a choose between users and so my comments were eliminated.  What I basically stated is that the material probably should NOT be in the article, the reasoning against her nomination needs to presented in a balanced NPOV manner.  Having its own section with each point starred is not NPOV.  Also, there must an attempt to provide the reasons FOR her nomination also, that was not present.  Also, the comments were conclusionary, they did not provide the reasoning.  For example, the LA Times quote stated that she is bad.  Whoa!  That's an elementary school argument.  There was no explanation on WHY JRB is so "bad."  that is NOT a NPOV presentation.  So go ahead provide the arguments and thinking against JRB, but provide the arguments and thinking FOR JRB also.  And conclusionary statments just don't cut it.  Your contracts professor wants to hear 'why' the contract is void, he/she does not just want to hear you say the contract is void. Best, 
1	Look at your little shits. With your wikipedia skills. You must be proud.
0	  I'm no longer angry. I am sorry I was fuming with finding out about her post. Blocking me was not necessary, I was about to remove my comment. I don't want her to leave, I just hate, really hate being spoken about badly behind my back like that I am human I have feelings.  When I saw what they said about me I was very offended. Given that I showed digns afterwards of calming down and saying sorry to bring you into it blocking me was a completely irrational decision and you didn't even give me a chance. FIne block me for 24 hours. For some hours tomorrow you will be missing out on many of my good efforts to improve this site. Really admins need to be more careful with their decisions on here as I am certainly not a cause for blocking....      
0	REDIRECT Talk:North–South Railway (Vietnam)
0	Also who are you in Wikia and how do you know me?( )
0	:It should not be added unless/until it is notable enough to have its own WP page.
0	The council that Wrad represented was Elstree and Borehamwood Town Council (and not Elstree and Borehamwood Parish Council).  T. Sandle
1	if you do not stop, the wikapidea nijas will come to your house and kill you
1	DEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEERP ME STUPID LIKE JAC DUUUUH
0	  I have never used Wikipedia for editing apart from the "Welcome!" part of my page.
0	Your statements are not warranted.
0	:::::I meant to delete that part before posting on Wikipedia. I was just playing around on Google translation to see how it would look, and did not remove that last part when copying and pastingit's my first time using that system (and had I known to read the Japanese lettering afterwards, I would have noticed that, but I didn't.) I'll go ahead and make the overt action of removing it now.  Thanks for taking the time to translate and proofread the message, Diannaa
0	 :::I think you did not understand. I am "banned" from working on the Czech Republic. Ask Wikipedia Administrator  to give me permission to work with you. He does't allow it. He says its because of the Wikipedia word "c*cks*ck*r" I cannot work on the Czeck Republic. I do not understand the connection.  
0	    You have been blocked from editing for a period of 6 months (AO) for vandalizing Wikipedia. If you wish to make useful contributions, you are welcome to come back after the block expires.  
0	::::I see from your argument that you are claiming that these two sources have not accurately defined the Greek word κιβωτὸς—yet according to my own copy of Strong's Exhaustive Concordance of the Bible, Fully Updated and Unabridged, published by World, copyright 1890 by James Strong, Greek Lexicon, Forty-fifth printing 1989, page 55, number 2787, their definitions are entirely accurate and reliable and completely agree.  I challenge you to present here your evidence that all three are wrong, citing authoritative linguistic sources, and peer-reviews denouncing them as false and erroneous.  The three sources cited here even agree with Brown-Driver-Briggs English-Hebrew Lexicon on Hebrew definitions.  It too has a reputation of reliable scholarship.  I do not believe you can prove that it too is in error.  Your argument has no intelligence.
0	(only 2 episodes out of 18 have been rated MA).
0	  From Jamaica Trolleys by Vincent Seyfried, 1953: :"In April 1936 the Independent subway, whose "A" line had been operating from the Bronx to Church Ave. since October 1933, opened its [Fulton Street Line.] To give access to this new Rockaway Ave. Station to residents of Cypress Hills and Woodhaven, the [...?] management extended the Jamaica Ave. trolley service from Broadway, the old terminal, westward along Fulton St. to a newly constructed loop at Hopkinson Ave. The new service opened on the same morning as the subway (April 9th) and operated on both weekdays and Sundays. On the same day Fulton St. trolleys were extended along Fulton St. beyond Broadway, their old terminal, out to Crescent St. and Jamaica Ave. The new "A" line of the Inde-pendent subway was immensely popular at the time, not only because it was a novelty, but because it gave un-usually fast, direct service into New York. This Jamaica Avenue service into the Hopkinson Loop continued right [...?] to the end of 1947. The middle and late 30's witnessed the gradual isola-tion of the Jamaica Ave. line. In December of 1933 the Jamaica Central Rys. motorized their lines, ending 37 years of ¡oint operation through the old village of Jamaica, and leaving the avenue east of 168th St. to the city line without trolleys.   
1	Take yourwarning and shake salt on it and shove it up your poop pipe...
0	Daphne Odjig was the driving force behind the Indian Group of Seven, recipient of the Order of Canada and the Governor General's award and an influencial Canadian artist - a page is therefore required.
0	Wait, make that the 20th, as long as it is a weekday
0	 :Still a fair amount of work is needed for that isn't it? —    
0	I'm afraid I can't find the toggle. I have one page where the tooltips don't appear, so I must have toggled the gadget off for that page, and now I can't find where to toggle it back on. Thank you for your help.
0	 "WP:DELREV" I am not interested in the Fakland Island because apparently british editor are bent on telling people lies in regards to Islas Malvinas and since the topic of the british colony in those Argentine Islands are a total denial I think we should tell everyone where this colony came from so UN can make an informed desition in regards to real facts rather then the manipulation of them. I wonder why you fuys keep deleting the british colony from Malvinas as if you guys didn't want them there, maybe that is the real goal, to have Argentina remove them next war around, the way the british removed the natives from all lands.
0	The criticism section is silly and contains no criticism.  If this guy was threatening to others, let's please have some kind of example in the text of the article.
0	WIKIPEDIA CANT EVEN GET THE SCORES RIGHT 60 - 14 not 88 - 6  see bottom of page for correct info.
0	:Hi there, I created the template based on this Category:Chinese orchestras. They were all lump together as it is. It probably make sense to divide into 2 groups. If you would like to make the template split into two groups that is fine. But from your comments, you are suggesting to create a new template? Well its up to you. I don't own the template because of wp:own. I really appreciate letting me know the difference, feel free to adjust the templates to add more succintness as you maybe a better expert on this topic that I am.
0	I now go into oblivion. Mormons and anti-mormons will now be that much closer to learn how to write peer reviewed articles. Cheers mate!
0	   WIKIPEDIA IS !   It had been six years since we had graduated from college, and for the first time since graduation, all three of us were together again. From the enthusiastic hugs at the airport and then the conversation and laughter during the dinner we shared at a local restaurant on the way to my home, it was clear that while plenty of time had passed and we had kept in contact, the comfort and attraction between the three of us when all together in the same physical location was still undeniable.  Having returned to my cozy, semi-secluded home in the suburbs, we all sat in the living room, sipping wine and continuing the tales of our lives. With the exceptions of the location – a house – and the presence of alcohol, it could have been any of our final two years of college together: The three of us, tight-knit friends-with-benefits, sitting and chatting and sharing a drink together. Then, Justine and Beth had been roommates while I lived in another dorm across the main quad; now, they were much-welcomed guests who had fortunately been able to clear time in their hectic schedules to come and visit me for a weekend.  As I sat in the recliner and took another sip of wine, I allowed my eyes to truly linger on Justine as she told Beth about a recent situation at work. The Florida sun had certainly added a glow to Justine's skin, and may have also been responsible for the lighter shade of her shoulder-length brown hair. As when we were in college together, she wore virtually no make-up, just a thin gloss upon her lips – an enticing strawberry flavor, as I had discovered upon meeting her at the airport earlier in the evening – and red fingernails. Her red dress was indeed elegant, with a plunging sequined neckline that permitted a very welcome display of her cleavage, a display which Beth and I both certainly appreciated. The long slit up the skirt of the dress revealed that she was wearing stockings held up by a garter belt, one of its descending white straps definitely noticeable against the well-toned thigh. The red heels provided enough of a contrast for the white stockings to truly attract the eyes. Surprisingly, however, she wore hoop earrings, something she had never worn during college for fear that they would pull at her ears and widen the piercing holes more than was considered safe.  The conversation turned back toward me, but a few minutes later, the two beautiful young women were again chatting primarily to each other. I took the opportunity to once again study Beth, and was equally impressed. While noticeably shorter than Justine, Beth was also paler in complexion, a testament to living in northern Canada ever since graduation and spending virtually every waking moment inside to conduct her research. As in college, Beth preferred the color black for her outfits: a somewhat-tight sweater, form-fitting slacks, and a pair of low heels. Four tiny earrings adorned each ear, plus she bore a small sparkling stud against her left nostril. Beth's black hair flowed over her shoulders and down her front, and she absently twirled several strands around a finger as she listened to Justine.  It felt so good to be in their presence once again. Especially since all three of us had been in several failed relationships since graduating from college, I was thankful that I had thought to invite them to spend the weekend with me. I had absolutely no doubt that our chatter would eventually give way to intimacy, but for now, I was quite content to simply sit back in the recliner and openly admire the two stunning beauties perched upon the sofa.  The intimacy began when we finally went to bed... together. I was on my back under the covers, with a very feminine head resting softly upon each shoulder. An arm wrapped around each of them, I held the two women close to me as they absently stroked my bare chest, dipped a finger into my navel, brushed my thighs through the sweatpants I typically wore to bed, caressed my stiffening manhood. My eyes closed, I reveled in their touches: inherently familiar, yet full of rediscovery due to the lengthy passage of time.  No words were needed. And as their hands occasionally made contact with each other upon me, I smiled to myself in the darkness, having always enjoyed watching Beth and Justine in their own intimate encounters. But eventually, their touches slowed and ultimately ceased, their breathing falling into the regularity associated with sleep. I stayed awake a little longer, immensely enjoying the closeness with two of the people who had been most important in my life.  I awoke in the morning to the scent of French Roast coffee, faint yet unmistakable. Justine was gone, clearly the one who had brewed the morning nectar, while Beth and I held each other as she slept. The feel of her pajama-covered breasts against me was a welcome sensation, as it had be 2009 False user blocked dev 0 157414655.0 , 12 September 2007 (UTC)  I am deeply embarrassed that I carelessly used this offensive phrase: ""Turn up your hearing aid"".  I will try to do better.     I appreciate seeing your self-introspection.  It helps me.  ""I know that recently I often cross the line with John Foxe when it comes to WP:AGF and WP:NPA""    I respect this: ""...he'll continue his wrong behavior, I'll continue my wrong behavior, nothing will get fixed. So I'm pressing this to a conclusion"" With this kind of attitude, good will happen, I am sure of it.  I hope JF takes his own responsibility as seriously.  Thanks for taking the time to communicate with me.   17:07"
0	, although if you want to cite a reference you could add a remark about the existence of this criticism
0	   Welcome  Hello and welcome to Wikipedia!  We appreciate encyclopedic contributions, but some of ''' do not conform to our policies.  For more information on this, see Wikipedia's policies on vandalism and limits on acceptable additions. If you'd like to experiment with the wiki's syntax, please do so on Wikipedia:Sandbox rather than in articles.  If you still have questions, there is a new contributor's help page, or you can write {{helpme}}''' below this message along with a question and someone will be along to answer it shortly.  You may also find the following pages useful for a general introduction to Wikipedia. *The five pillars of Wikipedia *How to edit a page *Help pages *Tutorial *How to write a great article *Manual of Style *Policy on neutral point of view *Guideline on external links *Guideline on conflict of interest I hope you enjoy editing Wikipedia!  Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. Feel free to write a note on the bottom of  if you want to get in touch with me. Again, welcome!   
0	:Thank-you
0	(Which is what the Lewontian ignoramuses always fail to acknowledge, or since they can't refute it, address it by playing the semantics game: "populations/ancestry, not race!" ) 
0	:OK now i see the problem, there really was a lot missing. Clearly i did not check the history closely. All's well now at least.
0	LaTour Genealogical Collection    Help me with this. The image came from a newspaper clipping that I sourced, by nameing the newspaper. I followed the wikipedia's guide for uploading newspaper under fair use of media, so what is wrong with it, I am lost. I followed the templete for loading images.
0	While it's interesting that you think that Vodka originates from Poland (and personally, I don't care where it's from), you can't just add unsourced information to an article.  If you wish to add this information to the article, then edit it neatly into the article and provide reliable and verifiable sources for your information.
0	  The Queen's College  Did she really "go to school at" (or as I've adjusted it "educated at") The Queen's College? Did that college even admit women back then? What did she do there?  
0	::::Wikipedia should have a neutral point of view. Neutral point of view is a fundamental Wikipedia principle. NPOV is absolute and non-negotiable.  But in articles such as prophecy only your point of view is allowed, the skeptics point of view. Don't you think the article would be improved if both points of view were shown there without bias?
0	Actually Mary II was Queen of Scotland as Mary II. Monarchs stopped being called king/queen of s only afte 1707. And the UK is only used after 1801 for the UK of GB & I. So Mary II was Queen of England & Scotland, not of the UK.  06:32 Mar 3, 2003 (UTC)~
0	Good idea to move the page of hatred towards the bot, now when new people come on here to complain they will not realise the extent to which this bot is despised. Well done, between that tactic and Durin, this useless bot has a real future!
0	I am pretty sure one of them holds the Guiness worlds record for most films I think. PLenty of sources to support claim, hardly POV.
0	::::::PS: So Bundy, don't be a fundie! (Sorry, couldn't resist.) —
0	just dumped this bit of POV commentary in the article, which I've reverted.  Subversion's lack of support for certain common features distinguishes it from other version control products:
0	   Page patrolled   Thanks for sending me an e-mail. But, I use e-mail only for private discussion, and prefer on-wiki discussion for everything else. So, I'll answer you here. You asked me what does that mean that the Imago Mundi Art - Luciano Benetton Collection was patrolled by me. That means that I reviewed the page during the WP:New pages patrol process. That is a process of checking newly created pages for obvious errors. I checked the page as "reviewed". Take a note that the page was already before that proposed for deletion by . I agree with him. The article, as written, lacks any proof of WP:Notability.   
0	lol.. were you a hall monitor in high school..lol -
0	  Hi there!.. I'm just curious by your recent entry in the Philology introduction. "The commonality, not the origin or age, of any studied languages, is important, thought those factors are important."... Could you add maybe one more line to define what you mean by 'commonality'? Do you mean: commonality of academic opinion? agreed upon terms of what the a particualr word might mean in a historical context? And I'm guessing that the factors you indicate that are important are the origin and age of any given word. I really cant quite see what you might think was insulting about the introduction... (I didnt write it by the way)... I think the point of the intro was to define where the word 'philology' came from... In latin it means 'grammatica'... Greek? I recall that 'philo' means love, and 'logo' ... well i dont know... But the origin of the word i imagine can have a number of sources... That is what makes words interesting and vibrant to me. I hope you can help clarify my question. I just think your entry could open a whole other line of questioning about the nature of philology. It is why i entered the concept that Nietzsche was a radical philologist... Anyway, some food for thought...     
0	July, 2007 Kyoto, Japan earthquake(s) I'd like to add the info, but I don't know how to edit the table.
0	  {| class="messagebox standard-talk" |- | |I am busy in Real Life. I may not be able to contribute to Wikipedia at least for some time as I want to devote more time for my book German Memories in Asia  |}   
1	 "oo9", if you have ANY actual evidence, show it. You claim something found on May 23, 2013 - I can find no links that back you up. Either come up with evidence or go away you trolling little tea retard.
0	Alinob77|Alinob77]]   A tag has been placed on Ronald A. Carson requesting that it be speedily deleted from Wikipedia. This has been done because the article appears to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable.   If you think that you can assert the notability of the subject, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or "db" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.  For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.                      Ronald A. Carson is a well respected American political operative. He has worked for some of the most famouse polticians in American history, such as, but not limited to, American President, Bill Clinton, Vice-President Gore and Senators John Kerry and Joe Lieberman. Carson is a wonderkid, he is of the mold of a James Carville, or a Paul Begala, he is well known and well regarded in the highest of political circles in the United States of America, he will be a well known politician in his own right one day and his story deserves to be told. He serves as a role model to countless African-Americans throughout this country and it is important that his page remain so that said individuals can look to it for inspiration and guidance. It is imperative that this page remain. -Alison Bibb   Notability of Ronald A. Carson A tag has been placed on Ronald A. Carson requesting that it be speedily deleted from Wikipedia. This has been done because the article appears to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable.   If you think that you can assert the notability of the subject, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or "db" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.  :Please note that the above applies equally to Ronald a. carson.   |    For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.     License tagging for Image:Carson.pdf Thanks for uploading Image:Carson.pdf. Wikipedia gets thousands of images uploaded every day, and in order to verify that the images can be legally used on Wikipedia, the source and copyright status must be indicated. Images 2007 True user random dev 0 145363022.0  Sammy is of cuban decent as per his nephew Bertram A James son of Sammy's sister Ramona   Cecelia Davis James. 2007 False article random dev 0 392156845.0  :This page needs to remain a redirect following previous CSD, and until it can be built with references, where it does not contain copyvios, SPAM-ish content, and expands upon content already found on Gaijin Entertainment.  "
1	NEVER warn me again.  You are wrong about it.  You are probably some nerd like John Clayton who comments on football and never played it.  Your abusing whatever wiki-nerd power you have.  It will be changed back.  Give up.  You wont win.
0	  ::LOL bite me.   
0	How about you dont delete my pages?
0	Why has everybody on Wikipedia got so scared of a simple question. You no longer even giving reasons, as you know that I have outsmarted you. I'm sorry for the arrogance, but I have. If Jimbo Wales, unlike you lot, has an intelligent response to my original question, then I invite him to reply, but it seems to anybody who just stumbled across the talk page, he's too afraid. One of the Top Hundred People of the Year? Don't make me laugh. (  )
0	This is a directory of talk page archives. Please do not modify it. Thank you.  *../Archive 61 (January 2012) *../Archive 62 (February 2012) *../Archive 63 (March 2012) *../Archive 64 (April 2012) *../Archive 65 (May 2012) *../Archive 66 (June 2012) *../Archive 67 (July 2012) *../Archive 68 (August 2012) *../Archive 69 (September 2012) *../Archive 70 (October 2012) *../Archive 71 (November 2012) *../Archive 72 (December 2012)
0	 ::: I clarified the above comment somewhat.  public v. non-public applies equally on both projects, but is separate from notability.  (Public figures expressly give up certain rights to privacy, by the nature of their jobs.)  The equivalent to "notability" on commons is "part of an image/file that has plausible educational use".  Yes, there a similar guideline could be proposed here that people who ask for their articles to be removed would be refused only where the article was sufficiently important to justify the refusal. –  
0	   Kansas Townships   You're on a roll. Keep it up. Wikipedia has 2,200,000 articles (approx.), and you created 1,100,000 of them.   
0	First time: ; second,
0	Please do not make personal attacks as you did at Erick Bailey. Wikipedia has a strict policy against personal attacks. Attack pages and images are not tolerated by Wikipedia and are speedily deleted. Users who continue to create or repost such pages and images, especially those in violation of our biographies of living persons policy, will be blocked from editing Wikipedia. Thank you.
0	: I've notified the football project. I will let them monitor the page.
1	I mean you Sandy Fuckin' George
0	::I think you are alone on this MMyers. Singling out critics in the lead is not a good practice, the parallels are pretty trivial, and the citations themselves mention different, vague reasons to group the films together. I think it amounts to no more than belonging to the same subgenre of films.
0	::: I am thinking that the approach of creating this new article The works of Francis Bacon is the appropriate response. Thus, the re-introduction by revert of this material to the Francis Bacon article is problematical, in terms of making best use of resources. Further discussion, and other eyes are most likely needed here, and thank you all who have taken an interest so far.
0	, 18 May 2007 (UTC) :*Made requested changes, but kept part about 1974 being the year we admitted women into the Corps. How about now?   20:19
0	  Kurdistan?  Kurdistan is not a geo-political region. There's a region called Kurdistan in Iraq. There's a region called Kurdistan in Iran. There's no region called Kurdistan in Turkey. That's akin to placing an Algeristan in France, and making an article that treats it like a country. There are some country articles on wiki that list less facts than a supposed region. Kurds are a minority in Turkey, just like the Hispanics in USA or Algerians in France. As ludicrous as it would seem to place a Mexicistan or Algeristan on those countries where those minorities are heavily populated in, it is to list a Kurdistan that includes Turkish territory. As long as we don't declare San Diego Mexicistan, which Mexico actually did own at one point and not just have a ripped-up treaty claiming it, it is equally ridiculous to list Kurdistan in Turkey. In Iraq, a country that was set up by the British merging 3 territories, a region called Kurdistan warrants an article, as the Kurds were just placed together with other ethnicities by a colonizing force. But I call BS on Turkey being listed under Kurdistan, as Turkey does not have a region named Kurdistan, and Kurds are Turkish citizens, not living under a Kurdish "state" like in Iraq, whom prints their own passports and such.  
0	unconstructive edits to Wikipedia
0	:Thanks for the note, Richard. I knew it was a road bridge, but it is called the Turnbridge Loco Lift Bridge in every reference I can find. (Nicholson Waterways guide, Kirkless MBC website, Waterscape.com, etc), and the name seems to stem from its shape, rather than its function. I have added a link from the map to your excellent photo.
0	I don't see how calling someone "insane" can't be construed as a personal attack. 
0	International comparison is meaningless unless you stick to the same source.
0	 ::::*Cripes, before I can even give you a track number, you've IFF-ed it and went straight to Fox Three... way to go, MB1~! =P    
0	  ::You mean should not have?  
0	http://www.world-pyramids.com/atr/usa/monkmound.html  http://www.freewebs.com/historyofmonksmound/index.htm  http://www.bibliotecapleyades.net/arqueologia/monks_mound.htm
0	*Please do not change values in articles without providing a reason and a source to verify that the changes are correct.
0	: The Character section has been removed as that was obviously an editing error. As to the other questions, that is fairly straightforward: links assist and avoid repeating information, and much of what was there was unsourced and unnecessary opinion. Check out Wikipedia policies such as WP:OR, WP:V and WP:NOT#IINFO.
0	and am, in actual fact, a complete wank stain
0	  ::Ah, wait.  I think I see what TallMagic is talking about.  He's saying that the ODA advises site visitors that the [www.ope.ed.gov/accreditation/Search.asp Office of Postsecondary Education] of the United States Department of Education has questionable accuracy in its database of accredited U.S. colleges.  But, we are to blindly accept that an Archive.org snapshot of the Oregon ODA is infallible, even better and more perfect than a very similar database kept by the United States government.  We're to believe that it's important for Wikipedia to assert that WIU was "operating illegally", even though this charge was never mentioned in any news source of any kind, even though this charge was never filed in any court in Pennsylvania or any court in any jurisdiction in the world.  And we're to take this on the word of someone who has been lambasting unaccredited institutions across the Internet for decades, who can't find a single like-minded editor other than an admin with whom he shares 90% of their joint editing activity on articles dealing with unaccredited institutions.    ::The phrase "operating illegally" occurs 44 times in Wikipedia article space. I count 12 of those 44 where the phrase is used to describe the phenomenon of an unaccredited educational organization.  I wonder if I searched the history of those 12 articles, would I find that either TallMagic or his partner admin Orlady have added that phrase "operating illegally" to Wikipedia, and whether the source will be cited, and if so, will it be a mainstream media report that asserts the importance, or whether it will be an Archive.org snapshot of this purportedly infallible Oregon state website?  I think I'll go check those 12 articles now, and I'll report what I find either here, or in an Administrator's Notice.    
0	  :::So what? That's not enough. The article should include Sanchez's complete videography and the titles of the "awards"
0	:I respectfully ask that you discontinue and rollback as there is no consensus for your actions, and will result in BRD to either attain such consensus or show lack of. At the very most, I see 4 editors (one by 2 names) agreeing and 4 not agreeing. This is not consensus. ''' '   
1	Hello asshole. Your mother might be a cross wiki vandal or even a cross country whore but I am not. You blocked me on a groundless basis only because your  asked you too. I have not done anything wrong in English wikipedia. But you will pay the price for your stupid action.
0	   Canada and United States affiliates meetup    {|style=" padding:5px; width:90%; font-size:100%; border: 1px solid red;" align="center" |- |rowspan="3"| | | | | | | | |rowspan="3"| |- |colspan="7" |You are invited to attend the Canada and United States affiliates meetup at Wikimania 1015, Friday, July 17 at 17:30 and Saturday, July 18 at 18:00. Please RSVP and state your topic preference(s)!''' |- | | | | | | | |} 
0	  :From what I've found on a Google News search (which picked up the Sleep Review articles among others), there's a lot of passing mentions, but not a lot of significant coverage. It looks to me like it gets mentioned a lot as credentials, but I'm not sure it passes WP:GNG. ~  
0	   Netherlandish?   Shouldn't that be "Dutch"? Even my spell check is mad at that absurd word.  
1	Oi Wankstain   Fuck off you ignorant cunt, yeah? Revert this you arsewipe, REVERT ME LOLOLOLOL  COCKSUCKER  
1	bastards, i said nothing about changing it! that was not a complaint!
0	It is important that century high school parents know who their son’s(daughter’s) counselor is.
0	:Can you link to the Reddit thread/posts in question?
0	::::: Thanks. I can see it is on process. Can you do me another help ? I have fixed the concerns raised by obi2canibe in the article. I promised him to insert rest of the things when I got the lists from him in the talk-page. Can you please ask obi2canibe to withdraw tags since now I can do little work until I get information he have ?
0	I totally agree with this. How is it that screenshots from the series can be used for characters and the like. Someone seriously needs to tag this page, not only for the pictures, but for some unverifiable information. NOW!
0	I am testing. )
0	::Thanks heavens I have someone with information, I am trying to re-write the page here, but given my one week experience with this cult i may not be able to write a complete article, may be you would like to participate in discussion here also   A brief intro about myself also, I am an engineer working in india, and am a student of vedanta school, recently i noticed couple of divorces in my neighborhood, all because of so called spiritual groups, as i myself was quite involved in spirituality and metaphysics as a subject, i wondered how come such things happen in so called spiritual groups, a further study reviled everything, these are dangerous cults, manipulating and brainwashing people and draining them of whatever knowledge they may have, i noticed jossi few months back, and when i sow him deleting a cult page, things became absolutely clear to me. These groups spoil name of my country and the philosophy i am student of.  please participate in discussion and add to the info.
1	- HI MAN , DO YOU KNOW THAT U ARE stupid man
0	A few weeks ago, in anticipation of Millennium Park regaining its featured topic status, I broached the idea of CUP credit after the last article was promoted and you indicated that credit would not be granted.  It is my belief that I misrepresented the work done to regain Featured Topic status at a time when one last article was needed.  It is also my belief that you rendered a decision that getting credit for getting one last article promoted was gaming the system. You noted that this type of credit was dangerous territory for the cup.  Clearly, just having articles added to a topic or repromoting a deleted topic could be gaming the system, but when a rule change requires taking a 17-article topic from 1/3rd  to 1/2 Featured content, it is not a matter of gaming the system.  The winner of this contest could come down to whether you grant me Featured Topic points for Wikipedia:Featured topics/Millennium Park. I earned FT points for this topic when it was first promoted.  At that time the topic was 15 articles and the requirement was that 1/3 of the articles be WP:FC and all be at least WP:GA.  Thus, I was acknowledged for bringing 5 of 15 topics to featured status.  However, during the year two articles (Park Grill and Grant Park Music Festival) were added to the topic and the requirement was increased to 1/2 of the articles needing to be featured. Thus, I had to ensure that the two new articles be promoted to good article (which I did without a lapse in topic status) and that a total of 9 of the 17 articles reached featured.  Thus, I helped raise McCormick Tribune Plaza & Ice Rink (March 23), Harris Theater (Chicago) (June 12), Millennium Park (August 31) and Exelon Pavilions (September 25) to featured.  Promoting two GAs and 4 FAs is more work than most people have to do to get a new FT. ///WP:CHICAGO/WP:FOUR)
0	  Speedy deletion of Image:Supreme Family.jpg  A tag has been placed on Image:Supreme Family.jpg requesting that it be speedily deleted from Wikipedia. This has been done under section I5 of the criteria for speedy deletion, because it is an image which is not under a free license or in the public domain and it has not been used in any article for more than seven days.   If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or "db" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.  |   
0	:: National agenda!!! Hahahahaha! Who are the two greeks writing gossip on an Albanian politicians wikipedia article? Who are the ones calling a city in another country as Greek? Who are the ones deleting information here as they please. Who are the ones who use unreliable hand-picked sources? Get yourselves a mirror gentlemen and look yourselves.
0	I have removed the Category:Lesbian, gay, bisexual, or transgender people tag from this article. The article only maintains that Yusipov was allegedly homosexual. This tag should only be added to individuals who were indisputedly homosexual. If someone has notations, then fine, but I don't think it should be added until then.
